ContactId,Category,NetAmount
CT001259,Latticini,19.22
CT001259,Pesce,244.29
CT001259,Surgelati,196.17
CT001259,Vino,942.48
CT001260,Bevande,94.64999999999999
CT001260,Carni,331.12
CT001260,Dispensa,505.30999999999995
CT001260,Latticini,113.47
CT001260,Pesce,252.0
CT001260,Surgelati,61.16
CT001260,Vino,265.75
CT001261,Bevande,245.95
CT001261,Latticini,229.78
CT001261,Ortofrutta,324.02
CT001261,Surgelati,509.41999999999996
CT001261,Vino,216.89
CT001262,Bevande,301.18
CT001262,Carni,190.83
CT001262,Dispensa,375.71
CT001262,Latticini,125.27
CT001262,Ortofrutta,199.65
CT001262,Pesce,52.05
CT001263,Bevande,442.08000000000004
CT001263,Carni,1877.56
CT001263,Dispensa,7.84
CT001263,Latticini,356.2
CT001263,Ortofrutta,1006.9000000000001
CT001263,Surgelati,125.08
CT001263,Vino,746.16
CT001264,Carni,578.99
CT001264,Dispensa,14.19
CT001264,Ortofrutta,326.01
CT001264,Surgelati,451.27
CT001264,Vino,291.16
CT001265,Bevande,228.89
CT001265,Carni,572.77
CT001265,Dispensa,27.01
CT001265,Latticini,257.4
CT001265,Ortofrutta,677.94
CT001265,Pesce,114.95
CT001265,Surgelati,272.74
CT001266,Carni,434.86
CT001266,Latticini,218.1
CT001266,Ortofrutta,406.34
CT001266,Pesce,354.13
CT001266,Vino,1117.15
CT001267,Bevande,373.95
CT001267,Pesce,98.94
CT001268,Bevande,631.54
CT001268,Carni,158.59
CT001268,Dispensa,653.0699999999999
CT001268,Ortofrutta,204.44
CT001268,Pesce,594.75
CT001268,Vino,828.22
CT001269,Bevande,683.3399999999999
CT001269,Carni,1146.3
CT001269,Latticini,56.29
CT001269,Ortofrutta,51.74
CT001269,Vino,541.14
CT001270,Bevande,209.6
CT001270,Carni,810.5799999999999
CT001270,Ortofrutta,618.16
CT001270,Pesce,988.25
CT001270,Surgelati,144.34
CT001270,Vino,441.14
CT001271,Bevande,1263.29
CT001271,Carni,1008.49
CT001271,Latticini,387.78
CT001271,Ortofrutta,422.21000000000004
CT001271,Pesce,317.94
CT001271,Surgelati,385.19
CT001272,Bevande,1107.59
CT001272,Carni,751.89
CT001272,Dispensa,41.2
CT001272,Latticini,378.03000000000003
CT001272,Ortofrutta,355.03
CT001272,Pesce,100.97
CT001272,Surgelati,122.17
CT001272,Vino,873.96
CT001273,Bevande,537.96
CT001273,Dispensa,88.35
CT001273,Latticini,252.23
CT001273,Ortofrutta,83.67
CT001273,Pesce,591.48
CT001273,Surgelati,115.88
CT001273,Vino,516.17
CT001274,Bevande,290.84
CT001274,Carni,668.8
CT001274,Dispensa,247.29999999999998
CT001274,Latticini,166.56
CT001274,Ortofrutta,95.41
CT001274,Pesce,1020.06
CT001274,Vino,310.62
CT001275,Bevande,1183.83
CT001275,Carni,487.08000000000004
CT001275,Dispensa,608.3199999999999
CT001275,Latticini,361.43
CT001275,Pesce,152.68
CT001275,Vino,378.55
CT001276,Bevande,627.34
CT001276,Carni,330.9
CT001276,Dispensa,545.1800000000001
CT001276,Ortofrutta,184.45999999999998
CT001276,Pesce,240.69
CT001276,Surgelati,31.07
CT001276,Vino,99.63
CT001277,Bevande,769.1800000000001
CT001277,Carni,451.98
CT001277,Dispensa,319.76
CT001277,Latticini,332.07
CT001277,Ortofrutta,745.2
CT001277,Pesce,818.24
CT001277,Vino,1528.3600000000001
CT001278,Bevande,126.22
CT001278,Carni,621.45
CT001278,Dispensa,256.27
CT001278,Ortofrutta,489.08000000000004
CT001278,Pesce,665.09
CT001278,Vino,1236.07
CT001279,Bevande,440.90999999999997
CT001279,Carni,736.13
CT001279,Dispensa,161.45
CT001279,Latticini,622.74
CT001279,Ortofrutta,2095.72
CT001279,Pesce,577.12
CT001279,Surgelati,76.94
CT001279,Vino,1972.61
CT001280,Dispensa,244.37
CT001280,Latticini,663.4300000000001
CT001280,Surgelati,135.27
CT001280,Vino,476.75
CT001281,Bevande,94.67
CT001281,Dispensa,27.85
CT001281,Latticini,929.8
CT001281,Ortofrutta,175.01999999999998
CT001281,Surgelati,229.36
CT001281,Vino,256.98
CT001282,Bevande,344.76
CT001282,Carni,1068.03
CT001282,Dispensa,171.38
CT001282,Latticini,343.72
CT001282,Ortofrutta,52.5
CT001282,Pesce,360.04
CT001282,Surgelati,784.57
CT001282,Vino,283.94
CT001283,Bevande,389.62
CT001283,Dispensa,96.26
CT001283,Latticini,396.32
CT001283,Ortofrutta,270.16999999999996
CT001284,Bevande,1182.54
CT001284,Carni,401.48
CT001284,Dispensa,674.49
CT001284,Latticini,983.1199999999999
CT001284,Ortofrutta,596.84
CT001284,Pesce,399.02
CT001284,Surgelati,475.26
CT001284,Vino,1826.55
CT001285,Bevande,113.2
CT001285,Carni,1010.02
CT001285,Dispensa,825.66
CT001285,Ortofrutta,520.45
CT001285,Pesce,321.17
CT001285,Vino,406.9
CT001286,Bevande,1771.66
CT001286,Carni,357.14
CT001286,Dispensa,1089.93
CT001286,Latticini,167.02
CT001286,Ortofrutta,863.53
CT001286,Pesce,156.12
CT001286,Surgelati,227.67
CT001286,Vino,1766.5
CT001287,Bevande,1115.25
CT001287,Carni,538.38
CT001287,Dispensa,775.0
CT001287,Latticini,415.06
CT001287,Ortofrutta,288.61
CT001287,Pesce,51.57
CT001287,Vino,633.11
CT001288,Bevande,1088.33
CT001288,Carni,547.79
CT001288,Dispensa,860.8299999999999
CT001288,Ortofrutta,474.0
CT001288,Pesce,214.83
CT001288,Surgelati,46.65
CT001288,Vino,625.02
CT001289,Carni,399.40000000000003
CT001289,Ortofrutta,186.1
CT001289,Pesce,25.1
CT001289,Vino,286.03
CT001290,Bevande,758.0699999999999
CT001290,Vino,74.63
CT001291,Bevande,437.51
CT001291,Carni,431.84
CT001291,Dispensa,378.14
CT001291,Latticini,320.68
CT001291,Ortofrutta,345.03
CT001291,Pesce,93.35000000000001
CT001291,Vino,801.22
CT001292,Bevande,648.13
CT001292,Dispensa,68.96
CT001293,Bevande,134.37
CT001293,Carni,301.63
CT001293,Dispensa,299.38
CT001293,Pesce,277.22
CT001293,Surgelati,76.18
CT001293,Vino,749.0600000000001
CT001294,Bevande,665.46
CT001294,Carni,992.4300000000001
CT001294,Dispensa,577.91
CT001294,Latticini,56.17
CT001294,Ortofrutta,810.82
CT001294,Pesce,584.18
CT001294,Surgelati,316.15999999999997
CT001294,Vino,1796.58
CT001295,Bevande,1429.62
CT001295,Carni,578.45
CT001295,Dispensa,876.5
CT001295,Ortofrutta,697.19
CT001295,Pesce,70.52
CT001295,Vino,948.49
CT001296,Bevande,126.14
CT001296,Latticini,187.04000000000002
CT001296,Ortofrutta,146.3
CT001296,Pesce,506.74
CT001296,Surgelati,392.25
CT001296,Vino,379.59000000000003
CT001297,Dispensa,256.6
CT001297,Latticini,89.5
CT001298,Bevande,539.8199999999999
CT001298,Latticini,297.27
CT001298,Ortofrutta,1377.7
CT001298,Surgelati,230.67
CT001298,Vino,465.40999999999997
CT001299,Bevande,196.0
CT001299,Carni,549.96
CT001299,Dispensa,299.92
CT001299,Ortofrutta,1003.6800000000001
CT001299,Pesce,363.0
CT001299,Surgelati,132.9
CT001299,Vino,602.73
CT001300,Bevande,94.61
CT001300,Carni,68.81
CT001300,Dispensa,376.35
CT001300,Latticini,118.83
CT001300,Ortofrutta,1097.38
CT001300,Surgelati,534.9100000000001
CT001301,Bevande,1711.47
CT001301,Carni,505.26000000000005
CT001301,Dispensa,602.16
CT001301,Latticini,925.5500000000001
CT001301,Ortofrutta,514.34
CT001301,Pesce,195.55
CT001301,Surgelati,178.51
CT001301,Vino,622.12
CT001302,Bevande,728.04
CT001302,Carni,17.09
CT001302,Latticini,685.48
CT001302,Ortofrutta,66.4
CT001302,Pesce,166.45999999999998
CT001302,Surgelati,60.51
CT001302,Vino,197.75
CT001303,Bevande,317.58
CT001303,Carni,85.74
CT001303,Dispensa,178.54
CT001303,Latticini,1174.31
CT001303,Ortofrutta,1022.38
CT001303,Pesce,563.9200000000001
CT001303,Vino,535.57
CT001304,Bevande,170.43
CT001304,Carni,409.69
CT001304,Dispensa,176.35
CT001304,Latticini,471.29
CT001304,Ortofrutta,97.94
CT001304,Pesce,206.01
CT001304,Surgelati,81.95
CT001304,Vino,260.84000000000003
CT001305,Bevande,524.41
CT001305,Carni,188.97
CT001305,Dispensa,7.96
CT001305,Pesce,446.0
CT001305,Surgelati,384.67
CT001306,Bevande,391.22
CT001306,Carni,295.52
CT001306,Dispensa,368.97
CT001306,Latticini,87.67
CT001306,Ortofrutta,980.4200000000001
CT001306,Pesce,517.94
CT001306,Surgelati,20.12
CT001306,Vino,574.0500000000001
CT001307,Carni,1032.76
CT001307,Dispensa,551.1700000000001
CT001307,Latticini,1551.6599999999999
CT001307,Ortofrutta,124.11000000000001
CT001307,Pesce,539.78
CT001307,Surgelati,408.46000000000004
CT001307,Vino,643.98
CT001308,Bevande,1206.79
CT001308,Carni,127.32000000000001
CT001308,Dispensa,277.4
CT001308,Latticini,338.01
CT001308,Surgelati,335.01
CT001308,Vino,413.46999999999997
CT001309,Bevande,306.53
CT001309,Carni,553.5500000000001
CT001309,Latticini,96.35
CT001309,Pesce,85.4
CT001309,Vino,439.11
CT001310,Bevande,865.23
CT001310,Carni,466.48
CT001310,Dispensa,663.92
CT001310,Latticini,17.87
CT001310,Ortofrutta,449.72
CT001310,Pesce,240.92
CT001310,Surgelati,180.32
CT001310,Vino,888.2299999999999
CT001311,Bevande,133.76999999999998
CT001311,Carni,342.29
CT001311,Dispensa,49.25
CT001311,Pesce,336.93
CT001311,Vino,138.38
CT001312,Bevande,235.23000000000002
CT001312,Carni,404.41999999999996
CT001312,Pesce,364.28
CT001312,Surgelati,51.6
CT001312,Vino,25.65
CT001313,Bevande,852.86
CT001313,Carni,390.49
CT001313,Dispensa,1009.62
CT001313,Latticini,1509.89
CT001313,Ortofrutta,445.09
CT001313,Pesce,41.93
CT001313,Surgelati,542.32
CT001313,Vino,1563.38
CT001314,Bevande,1254.75
CT001314,Carni,1402.9099999999999
CT001314,Dispensa,92.27
CT001314,Latticini,1062.34
CT001314,Ortofrutta,146.71
CT001314,Pesce,450.32
CT001314,Vino,224.13
CT001315,Bevande,460.28000000000003
CT001315,Carni,1025.03
CT001315,Dispensa,689.52
CT001315,Latticini,663.2
CT001315,Ortofrutta,1127.54
CT001315,Pesce,1006.25
CT001315,Surgelati,527.61
CT001315,Vino,448.10999999999996
CT001316,Bevande,2009.45
CT001316,Carni,1243.9199999999998
CT001316,Dispensa,236.29
CT001316,Latticini,495.27
CT001316,Ortofrutta,378.38
CT001316,Pesce,287.78
CT001316,Vino,889.76
CT001318,Bevande,685.3100000000001
CT001318,Carni,483.66
CT001318,Latticini,694.4300000000001
CT001318,Ortofrutta,1423.67
CT001318,Pesce,708.6
CT001318,Vino,379.32
CT001319,Bevande,721.69
CT001319,Carni,290.76
CT001319,Dispensa,993.8699999999999
CT001319,Latticini,626.0699999999999
CT001319,Ortofrutta,56.7
CT001319,Pesce,1594.61
CT001320,Bevande,1273.99
CT001320,Carni,60.62
CT001320,Dispensa,378.56
CT001320,Latticini,1367.46
CT001320,Ortofrutta,769.79
CT001320,Surgelati,540.49
CT001320,Vino,399.08
CT001321,Bevande,949.8100000000001
CT001321,Carni,1807.04
CT001321,Dispensa,1034.25
CT001321,Latticini,173.37
CT001321,Ortofrutta,2395.61
CT001321,Pesce,256.13
CT001321,Surgelati,130.64000000000001
CT001321,Vino,1188.72
CT001322,Bevande,677.75
CT001322,Carni,913.35
CT001322,Dispensa,348.14
CT001322,Latticini,314.48
CT001322,Ortofrutta,384.81
CT001322,Pesce,100.91
CT001322,Surgelati,300.84000000000003
CT001322,Vino,1354.45
CT001323,Pesce,506.89
CT001324,Bevande,522.24
CT001324,Carni,968.51
CT001324,Dispensa,26.85
CT001324,Latticini,260.73
CT001324,Ortofrutta,106.49
CT001324,Pesce,341.84000000000003
CT001324,Vino,995.24
CT001325,Bevande,333.69
CT001325,Carni,217.69
CT001325,Latticini,67.8
CT001325,Ortofrutta,299.55
CT001325,Pesce,38.66
CT001325,Surgelati,180.85
CT001325,Vino,772.76
CT001326,Bevande,923.11
CT001326,Carni,332.61
CT001326,Dispensa,351.73
CT001326,Latticini,830.0799999999999
CT001326,Ortofrutta,188.68
CT001326,Pesce,621.76
CT001326,Surgelati,17.2
CT001326,Vino,1095.27
CT001327,Bevande,209.83
CT001327,Carni,338.82
CT001327,Latticini,302.88
CT001327,Ortofrutta,91.06
CT001327,Pesce,85.4
CT001327,Vino,603.06
CT001328,Bevande,483.73
CT001328,Carni,462.43
CT001328,Dispensa,517.0500000000001
CT001328,Latticini,419.8299999999999
CT001328,Ortofrutta,610.9
CT001328,Vino,387.43999999999994
CT001329,Bevande,993.49
CT001329,Carni,1832.74
CT001329,Dispensa,526.4399999999999
CT001329,Latticini,1824.11
CT001329,Ortofrutta,138.28
CT001329,Pesce,230.84
CT001329,Vino,1618.05
CT001330,Bevande,362.75
CT001330,Carni,1539.19
CT001330,Dispensa,408.15999999999997
CT001330,Latticini,627.6999999999999
CT001330,Ortofrutta,890.3000000000001
CT001330,Pesce,1014.81
CT001330,Surgelati,123.13
CT001330,Vino,968.0
CT001331,Bevande,140.82
CT001332,Bevande,650.62
CT001332,Dispensa,9.26
CT001332,Latticini,1061.69
CT001332,Ortofrutta,474.85
CT001332,Vino,807.16
CT001333,Bevande,10.47
CT001333,Carni,313.58
CT001333,Latticini,636.0
CT001333,Ortofrutta,352.9
CT001333,Pesce,28.8
CT001333,Vino,673.6600000000001
CT001334,Bevande,515.32
CT001334,Carni,1183.26
CT001334,Latticini,725.73
CT001334,Ortofrutta,51.77
CT001334,Surgelati,491.62
CT001334,Vino,657.32
CT001335,Bevande,1021.43
CT001335,Dispensa,9.56
CT001335,Latticini,224.67
CT001335,Ortofrutta,2220.17
CT001335,Pesce,60.4
CT001335,Surgelati,37.33
CT001335,Vino,995.0
CT001336,Bevande,472.78
CT001336,Carni,318.77000000000004
CT001336,Dispensa,32.11
CT001336,Latticini,1305.21
CT001336,Ortofrutta,416.77
CT001336,Surgelati,124.41
CT001336,Vino,334.26
CT001337,Bevande,511.9
CT001337,Dispensa,57.33
CT001337,Latticini,472.99
CT001337,Ortofrutta,205.65
CT001337,Pesce,255.71
CT001337,Vino,308.92
CT001338,Bevande,1287.67
CT001338,Carni,269.36
CT001338,Dispensa,115.16
CT001338,Latticini,397.89
CT001338,Pesce,294.25
CT001338,Vino,1609.8999999999999
CT001339,Bevande,1008.52
CT001339,Carni,940.64
CT001339,Latticini,565.47
CT001339,Ortofrutta,148.46
CT001339,Pesce,688.37
CT001339,Surgelati,211.22
CT001339,Vino,66.23
CT001340,Ortofrutta,107.94
CT001340,Surgelati,88.84
CT001341,Bevande,275.21
CT001341,Carni,304.34000000000003
CT001341,Dispensa,873.73
CT001341,Latticini,561.38
CT001341,Ortofrutta,412.93
CT001341,Pesce,226.72
CT001341,Surgelati,21.94
CT001341,Vino,644.71
CT001342,Bevande,290.79999999999995
CT001342,Carni,1041.35
CT001342,Dispensa,1496.5
CT001342,Latticini,563.5999999999999
CT001342,Ortofrutta,1248.44
CT001342,Pesce,2184.5
CT001342,Surgelati,359.06
CT001342,Vino,180.3
CT001343,Bevande,689.23
CT001343,Carni,312.27
CT001343,Dispensa,978.44
CT001343,Ortofrutta,575.93
CT001343,Pesce,91.34
CT001343,Vino,1317.13
CT001344,Bevande,201.86
CT001344,Dispensa,808.78
CT001344,Latticini,508.84999999999997
CT001344,Ortofrutta,424.47
CT001344,Pesce,5.7
CT001344,Vino,208.02999999999997
CT001345,Bevande,877.13
CT001345,Carni,546.3199999999999
CT001345,Latticini,156.53
CT001345,Ortofrutta,228.11
CT001345,Pesce,1011.92
CT001345,Surgelati,636.39
CT001345,Vino,2437.84
CT001346,Bevande,593.11
CT001346,Carni,510.21
CT001346,Dispensa,85.25
CT001346,Latticini,657.55
CT001346,Ortofrutta,258.15
CT001346,Pesce,666.21
CT001347,Bevande,153.82
CT001347,Dispensa,80.32
CT001347,Latticini,630.39
CT001347,Ortofrutta,420.18
CT001347,Pesce,391.79
CT001347,Vino,86.75
CT001348,Bevande,906.4100000000001
CT001348,Carni,836.6500000000001
CT001348,Dispensa,383.86
CT001348,Latticini,775.65
CT001348,Ortofrutta,1023.98
CT001348,Pesce,687.13
CT001348,Surgelati,444.75
CT001349,Bevande,346.51
CT001349,Ortofrutta,206.48000000000002
CT001349,Vino,11.63
CT001350,Bevande,481.71999999999997
CT001350,Carni,739.58
CT001350,Dispensa,2571.52
CT001350,Latticini,886.4300000000001
CT001350,Ortofrutta,242.47
CT001350,Pesce,1031.93
CT001350,Vino,1768.1299999999999
CT001351,Bevande,672.02
CT001351,Carni,215.7
CT001351,Latticini,52.99
CT001351,Ortofrutta,597.26
CT001351,Surgelati,232.52
CT001351,Vino,1011.35
CT001352,Bevande,97.22
CT001352,Latticini,386.55
CT001352,Ortofrutta,591.65
CT001352,Vino,494.57
CT001354,Bevande,1456.1299999999999
CT001354,Carni,1276.06
CT001354,Dispensa,708.21
CT001354,Latticini,150.92
CT001354,Ortofrutta,124.78999999999999
CT001354,Pesce,620.15
CT001354,Surgelati,513.88
CT001354,Vino,433.21
CT001355,Bevande,695.98
CT001355,Carni,316.82
CT001355,Dispensa,248.33
CT001355,Pesce,163.42
CT001355,Vino,559.36
CT001356,Bevande,764.4000000000001
CT001356,Carni,1787.94
CT001356,Dispensa,407.19
CT001356,Latticini,1434.48
CT001356,Ortofrutta,438.82
CT001356,Pesce,581.51
CT001356,Surgelati,855.21
CT001356,Vino,472.90999999999997
CT001357,Bevande,1445.0
CT001357,Carni,450.36
CT001357,Dispensa,260.20000000000005
CT001357,Latticini,648.51
CT001357,Ortofrutta,554.65
CT001357,Pesce,842.9399999999999
CT001357,Surgelati,371.03
CT001357,Vino,1759.33
CT001358,Bevande,287.06
CT001358,Carni,973.0600000000001
CT001358,Dispensa,831.17
CT001358,Latticini,569.25
CT001358,Ortofrutta,124.23
CT001358,Pesce,82.1
CT001358,Vino,1152.45
CT001359,Bevande,474.25
CT001359,Carni,124.45
CT001359,Latticini,328.37
CT001359,Ortofrutta,270.61
CT001359,Pesce,460.48
CT001359,Surgelati,599.37
CT001359,Vino,835.5799999999999
CT001360,Dispensa,797.2
CT001360,Latticini,268.67
CT001360,Pesce,77.2
CT001360,Vino,259.84000000000003
CT001361,Bevande,1092.73
CT001361,Dispensa,949.47
CT001361,Latticini,930.04
CT001361,Ortofrutta,1105.9
CT001361,Pesce,268.18
CT001361,Surgelati,607.0600000000001
CT001361,Vino,775.33
CT001362,Bevande,184.02
CT001362,Carni,597.94
CT001362,Dispensa,29.78
CT001362,Latticini,568.27
CT001362,Ortofrutta,533.26
CT001362,Pesce,433.29
CT001362,Vino,1425.18
CT001363,Bevande,1189.6399999999999
CT001363,Carni,878.02
CT001363,Dispensa,272.92
CT001363,Latticini,797.7900000000001
CT001363,Ortofrutta,2260.39
CT001363,Pesce,95.46
CT001363,Vino,1450.46
CT001364,Bevande,638.4300000000001
CT001364,Carni,540.87
CT001364,Dispensa,313.01
CT001364,Latticini,817.1500000000001
CT001364,Ortofrutta,244.72
CT001364,Pesce,827.1700000000001
CT001364,Surgelati,67.02
CT001364,Vino,1050.72
CT001365,Bevande,456.41
CT001365,Carni,254.16
CT001365,Dispensa,9.19
CT001365,Ortofrutta,279.8
CT001365,Surgelati,546.49
CT001365,Vino,229.88
CT001366,Bevande,905.9
CT001366,Carni,694.12
CT001366,Dispensa,949.01
CT001366,Latticini,347.27
CT001366,Ortofrutta,82.2
CT001366,Pesce,159.95999999999998
CT001366,Surgelati,183.63
CT001366,Vino,446.28
CT001367,Bevande,492.03
CT001367,Carni,1026.58
CT001367,Dispensa,470.46000000000004
CT001367,Latticini,858.4300000000001
CT001367,Ortofrutta,346.66
CT001367,Pesce,555.5699999999999
CT001367,Vino,911.68
CT001368,Bevande,1143.15
CT001368,Carni,300.04
CT001368,Dispensa,160.48
CT001368,Latticini,218.1
CT001368,Ortofrutta,311.01
CT001368,Pesce,120.49
CT001368,Surgelati,59.32
CT001368,Vino,1096.38
CT001369,Bevande,486.58000000000004
CT001369,Carni,215.01999999999998
CT001369,Dispensa,202.35
CT001369,Latticini,1081.6200000000001
CT001369,Ortofrutta,403.47
CT001369,Surgelati,191.82
CT001370,Bevande,616.5
CT001370,Carni,255.03
CT001370,Dispensa,8.19
CT001370,Latticini,626.43
CT001370,Ortofrutta,328.24
CT001370,Pesce,185.51
CT001370,Vino,575.76
CT001371,Bevande,430.14
CT001371,Carni,222.07
CT001371,Latticini,257.89
CT001371,Pesce,284.15
CT001371,Vino,689.25
CT001372,Bevande,1.57
CT001372,Carni,1073.3000000000002
CT001372,Dispensa,189.35
CT001372,Ortofrutta,377.8
CT001372,Pesce,113.03
CT001372,Surgelati,69.28
CT001372,Vino,549.46
CT001373,Bevande,1176.27
CT001373,Carni,738.82
CT001373,Dispensa,742.0600000000001
CT001373,Ortofrutta,161.09
CT001373,Pesce,490.65
CT001374,Bevande,265.37
CT001374,Carni,764.73
CT001374,Dispensa,284.57
CT001374,Latticini,146.1
CT001374,Ortofrutta,227.86
CT001374,Pesce,331.76
CT001374,Surgelati,396.77
CT001374,Vino,443.36
CT001375,Bevande,1018.34
CT001375,Carni,1073.58
CT001375,Dispensa,586.81
CT001375,Latticini,92.42
CT001375,Pesce,361.78
CT001375,Surgelati,96.92
CT001375,Vino,1065.99
CT001376,Bevande,489.78000000000003
CT001376,Carni,330.54
CT001376,Dispensa,512.3499999999999
CT001376,Latticini,324.4
CT001376,Pesce,518.86
CT001376,Surgelati,65.0
CT001376,Vino,331.53
CT001377,Bevande,153.1
CT001377,Dispensa,69.64
CT001377,Latticini,127.59
CT001377,Ortofrutta,410.55999999999995
CT001377,Pesce,311.93
CT001377,Surgelati,323.24
CT001377,Vino,850.3599999999999
CT001378,Bevande,536.92
CT001378,Carni,128.24
CT001378,Dispensa,270.0
CT001378,Latticini,297.15
CT001378,Pesce,6.78
CT001379,Bevande,74.1
CT001379,Carni,197.19
CT001379,Latticini,124.75
CT001379,Ortofrutta,69.16
CT001379,Pesce,335.46
CT001380,Bevande,204.73
CT001380,Carni,45.83
CT001380,Dispensa,207.67000000000002
CT001380,Latticini,33.36
CT001380,Ortofrutta,169.99
CT001380,Pesce,823.14
CT001380,Surgelati,371.11
CT001380,Vino,476.14
CT001381,Bevande,1827.3899999999999
CT001381,Carni,208.58
CT001381,Dispensa,90.15
CT001381,Latticini,683.71
CT001381,Ortofrutta,544.85
CT001381,Pesce,415.03
CT001381,Surgelati,202.27
CT001381,Vino,312.77
CT001382,Bevande,188.88
CT001382,Dispensa,275.91
CT001382,Latticini,371.08000000000004
CT001382,Ortofrutta,176.58
CT001382,Pesce,123.7
CT001382,Surgelati,68.7
CT001382,Vino,848.4
CT001383,Bevande,602.85
CT001383,Carni,171.8
CT001383,Dispensa,352.95
CT001383,Latticini,1305.05
CT001383,Ortofrutta,634.4
CT001383,Pesce,439.22999999999996
CT001383,Surgelati,93.88
CT001383,Vino,205.89
CT001384,Bevande,741.06
CT001384,Carni,207.42
CT001384,Dispensa,514.71
CT001384,Latticini,171.71
CT001384,Ortofrutta,290.76
CT001384,Pesce,227.0
CT001384,Surgelati,35.86
CT001384,Vino,135.9
CT001385,Bevande,162.21
CT001385,Carni,284.0
CT001385,Latticini,818.65
CT001385,Ortofrutta,460.82
CT001385,Surgelati,28.99
CT001386,Bevande,172.09
CT001386,Carni,65.49
CT001386,Dispensa,744.23
CT001386,Latticini,1078.8
CT001386,Pesce,661.29
CT001386,Vino,379.22
CT001387,Bevande,558.77
CT001387,Carni,79.22
CT001387,Dispensa,75.69
CT001387,Latticini,47.93
CT001387,Ortofrutta,189.0
CT001387,Pesce,313.43
CT001387,Surgelati,388.09
CT001388,Bevande,302.86
CT001388,Carni,1158.36
CT001388,Dispensa,472.38
CT001388,Latticini,263.15
CT001388,Ortofrutta,1054.17
CT001388,Pesce,114.41
CT001388,Vino,1038.76
CT001389,Bevande,503.61
CT001389,Carni,1344.71
CT001389,Dispensa,273.4
CT001389,Latticini,610.9300000000001
CT001389,Pesce,186.22
CT001389,Surgelati,270.33
CT001389,Vino,703.7
CT001391,Bevande,420.38
CT001391,Carni,142.0
CT001391,Latticini,426.09
CT001391,Ortofrutta,350.07
CT001391,Surgelati,547.62
CT001391,Vino,198.62
CT001392,Bevande,1400.59
CT001392,Carni,369.15
CT001392,Dispensa,16.74
CT001392,Latticini,564.99
CT001392,Ortofrutta,70.6
CT001392,Pesce,797.45
CT001392,Surgelati,98.00999999999999
CT001392,Vino,543.48
CT001393,Bevande,329.3
CT001393,Carni,828.35
CT001393,Dispensa,360.59
