TransactionId,TransactionDateTime,StoreId,Currency,PaymentMethod,DiscountEUR,CustomerId,AccountId,ContactId,AnonymousShopperId,TotalNetAmountEUR,Year,Month,Day
TR00001909,2025-08-26 02:00:00,ST009,EUR,Card,12.26,CU000143,AC00564,CO000985,,53.25,2025,8,26
TR00001910,2025-06-11 21:00:00,ST017,EUR,Card,0.0,,,,AN000230,1371.22,2025,6,11
TR00001911,2024-04-05 13:00:00,ST022,EUR,Card,21.25,,,,AN000371,132.44,2024,4,5
TR00001912,2025-08-11 01:00:00,ST002,EUR,Card,14.25,,,,AN000478,318.41,2025,8,11
TR00001913,2024-08-22 16:00:00,ST025,EUR,Card,2.0,CU000331,AC00286,,,508.52,2024,8,22
TR00001914,2024-11-30 09:00:00,ST003,EUR,Card,0.0,CU000106,AC00530,,,1152.73,2024,11,30
TR00001915,2024-07-16 11:00:00,ST036,EUR,Cash,9.8,CU000517,AC00152,,,684.44,2024,7,16
TR00001916,2024-09-23 06:00:00,ST040,EUR,Card,0.0,,,,AN000303,864.88,2024,9,23
TR00001917,2025-07-10 04:00:00,ST032,EUR,Cash,11.0,,,,AN000238,90.19,2025,7,10
TR00001918,2025-11-30 01:00:00,ST012,EUR,Card,8.08,CU000349,AC00508,,,374.49,2025,11,30
TR00001919,2025-10-16 19:00:00,ST017,EUR,Card,14.25,,,,AN000478,84.8,2025,10,16
TR00001920,2024-08-08 19:00:00,ST037,EUR,Cash,12.06,CU000050,AC00163,,,797.65,2024,8,8
TR00001921,2025-03-21 16:00:00,ST004,EUR,Card,0.0,CU000027,AC00114,CO000216,,765.36,2025,3,21
TR00001922,2024-11-22 20:00:00,ST017,EUR,Cash,13.99,CU000549,AC00569,,,649.26,2024,11,22
TR00001923,2024-01-17 07:00:00,ST015,EUR,Invoice,10.78,CU000353,AC00186,,,160.03,2024,1,17
TR00001924,2025-01-08 05:00:00,ST033,EUR,Card,6.59,,,,AN000250,721.91,2025,1,8
TR00001925,2025-02-24 11:00:00,ST024,EUR,Card,13.72,,,,AN000424,374.11,2025,2,24
TR00001926,2025-09-04 22:00:00,ST024,EUR,BankTransfer,0.0,CU000200,AC00192,,,69.05,2025,9,4
TR00001927,2025-12-01 21:00:00,ST019,EUR,Card,0.0,CU000196,AC00077,CO000920,,120.42,2025,12,1
TR00001928,2025-08-24 13:00:00,ST039,EUR,Invoice,2.99,,,,AN000598,184.52,2025,8,24
TR00001929,2024-08-24 16:00:00,ST022,EUR,Cash,0.0,CU000067,AC00142,CO000935,,0.0,2024,8,24
TR00001930,2025-10-05 03:00:00,ST039,EUR,Card,10.94,CU000231,AC00089,CO000820,,715.78,2025,10,5
TR00001931,2025-04-24 11:00:00,ST036,EUR,Card,14.9,CU000066,AC00084,CO000963,,300.57,2025,4,24
TR00001932,2025-08-05 19:00:00,ST003,EUR,Card,15.38,,,,AN000026,767.98,2025,8,5
TR00001933,2025-01-06 19:00:00,ST037,EUR,Card,9.15,CU000272,AC00038,CO000318,,605.18,2025,1,6
TR00001934,2024-10-01 07:00:00,ST027,EUR,Cash,9.67,CU000213,AC00174,,,0.0,2024,10,1
TR00001935,2024-12-06 11:00:00,ST004,EUR,Cash,5.04,,,,AN000232,29.43,2024,12,6
TR00001936,2025-08-13 19:00:00,ST005,EUR,Card,16.67,,,,AN000779,95.28,2025,8,13
TR00001937,2024-07-30 21:00:00,ST005,EUR,Invoice,19.45,CU000268,AC00532,CO000540,,1808.47,2024,7,30
TR00001938,2025-05-21 18:00:00,ST009,EUR,Invoice,12.12,,,,AN000046,1673.22,2025,5,21
TR00001939,2024-07-14 14:00:00,ST007,EUR,Invoice,7.16,CU000042,AC00053,,,137.08,2024,7,14
TR00001940,2024-12-11 01:00:00,ST015,EUR,Card,10.74,,,,AN000346,31.22,2024,12,11
TR00001941,2025-11-25 01:00:00,ST032,EUR,Cash,0.0,CU000320,AC00380,CO000945,,1024.27,2025,11,25
TR00001942,2024-12-07 03:00:00,ST030,EUR,Invoice,18.12,CU000456,AC00049,CO000799,,264.46,2024,12,7
TR00001943,2025-12-19 07:00:00,ST038,EUR,Card,0.0,,,,AN000724,1177.11,2025,12,19
TR00001944,2025-03-03 03:00:00,ST036,EUR,Card,14.53,CU000264,AC00598,CO000579,,0.0,2025,3,3
TR00001945,2024-06-24 20:00:00,ST001,EUR,Invoice,24.71,CU000452,AC00350,CO000390,,0.0,2024,6,24
TR00001946,2025-04-14 17:00:00,ST028,EUR,Card,24.38,CU000237,AC00576,,,646.33,2025,4,14
TR00001947,2024-01-13 14:00:00,ST001,EUR,Cash,26.61,CU000426,AC00417,CO000403,,972.6,2024,1,13
TR00001948,2024-11-24 05:00:00,ST017,EUR,Card,9.31,,,,AN000405,0.0,2024,11,24
TR00001949,2025-04-05 13:00:00,ST033,EUR,Invoice,24.77,,,,AN000588,261.64,2025,4,5
TR00001950,2025-05-12 14:00:00,ST031,EUR,Card,3.41,CU000321,AC00496,CO000008,,635.03,2025,5,12
TR00001951,2024-03-24 15:00:00,ST017,EUR,Card,0.0,CU000367,AC00498,CO000015,,485.91,2024,3,24
TR00001952,2024-04-19 04:00:00,ST011,EUR,Card,14.22,,,,AN000325,536.27,2024,4,19
TR00001953,2024-07-20 06:00:00,ST011,EUR,Card,0.0,CU000092,AC00268,,,606.76,2024,7,20
TR00001954,2025-06-02 19:00:00,ST005,EUR,Card,8.78,,,,AN000455,784.3,2025,6,2
TR00001955,2025-06-29 06:00:00,ST028,EUR,Card,20.1,,,,AN000145,708.77,2025,6,29
TR00001956,2024-09-11 13:00:00,ST020,EUR,Card,0.0,CU000004,AC00195,CO000876,,1540.26,2024,9,11
TR00001957,2025-04-01 21:00:00,ST040,EUR,Card,18.73,,,,AN000337,72.87,2025,4,1
TR00001958,2024-06-12 01:00:00,ST009,EUR,Card,0.0,CU000456,AC00049,,,422.21,2024,6,12
TR00001959,2025-11-05 00:00:00,ST035,EUR,Card,7.03,CU000321,AC00496,CO000008,,679.17,2025,11,5
TR00001960,2026-01-05 18:00:00,ST017,EUR,Card,27.06,,,,AN000752,821.6,2026,1,5
TR00001961,2024-07-22 17:00:00,ST016,EUR,Card,20.82,CU000298,AC00364,,,195.29,2024,7,22
TR00001962,2024-07-14 05:00:00,ST040,EUR,Card,0.0,CU000187,AC00502,,,0.0,2024,7,14
TR00001963,2024-03-23 15:00:00,ST003,EUR,Cash,19.19,,,,AN000639,465.66,2024,3,23
TR00001964,2025-04-17 09:00:00,ST022,EUR,Card,17.44,,,,AN000469,705.22,2025,4,17
TR00001965,2025-03-06 10:00:00,ST038,EUR,Card,7.36,CU000260,AC00194,CO000012,,1112.42,2025,3,6
TR00001966,2025-01-24 14:00:00,ST017,EUR,Card,1.74,,,,AN000440,1122.97,2025,1,24
TR00001967,2025-12-28 11:00:00,ST006,EUR,Card,1.09,,,,AN000418,656.46,2025,12,28
TR00001968,2025-10-13 08:00:00,ST014,EUR,Card,6.05,CU000082,AC00188,,,280.0,2025,10,13
TR00001969,2025-03-12 05:00:00,ST014,EUR,Card,15.64,,,,AN000680,384.74,2025,3,12
TR00001970,2025-03-10 11:00:00,ST008,EUR,Card,0.0,CU000191,AC00394,CO000749,,655.94,2025,3,10
TR00001971,2024-11-15 04:00:00,ST025,EUR,Card,0.0,CU000135,AC00288,CO000606,,338.25,2024,11,15
TR00001972,2024-03-31 03:00:00,ST023,EUR,Card,0.38,,,,AN000700,88.53,2024,3,31
TR00001973,2025-09-26 17:00:00,ST040,EUR,Card,12.92,CU000236,AC00412,,,297.24,2025,9,26
TR00001974,2024-10-16 13:00:00,ST026,EUR,Card,3.97,CU000280,AC00158,CO000877,,856.4,2024,10,16
TR00001975,2025-04-30 09:00:00,ST029,EUR,Card,5.2,CU000198,AC00035,,,0.0,2025,4,30
TR00001976,2025-02-10 16:00:00,ST038,EUR,Card,0.0,CU000355,AC00315,,,71.67,2025,2,10
TR00001977,2025-04-04 00:00:00,ST012,EUR,Card,0.84,CU000241,AC00494,CO000880,,72.13,2025,4,4
TR00001978,2025-05-11 12:00:00,ST038,EUR,Cash,0.0,CU000064,AC00549,,,0.0,2025,5,11
TR00001979,2024-09-27 21:00:00,ST030,EUR,Card,9.32,CU000279,AC00440,,,643.26,2024,9,27
TR00001980,2024-12-04 02:00:00,ST008,EUR,Invoice,17.4,,,,AN000709,870.04,2024,12,4
TR00001981,2024-02-09 13:00:00,ST010,EUR,Card,10.22,,,,AN000251,298.2,2024,2,9
TR00001982,2024-05-15 10:00:00,ST028,EUR,Card,3.03,CU000476,AC00027,,,266.03,2024,5,15
TR00001983,2025-07-21 14:00:00,ST021,EUR,Cash,6.4,CU000266,AC00586,CO000571,,381.16,2025,7,21
TR00001984,2025-01-06 09:00:00,ST037,EUR,BankTransfer,0.0,CU000205,AC00091,,,875.19,2025,1,6
TR00001985,2024-07-28 09:00:00,ST010,EUR,Card,12.23,,,,AN000555,1435.19,2024,7,28
TR00001986,2025-12-27 00:00:00,ST024,EUR,Card,15.76,,,,AN000408,187.97,2025,12,27
TR00001987,2024-11-21 12:00:00,ST024,EUR,Card,3.46,,,,AN000643,349.6,2024,11,21
TR00001988,2025-07-12 22:00:00,ST040,EUR,Invoice,8.05,CU000462,AC00325,CO000190,,1358.98,2025,7,12
TR00001989,2024-10-26 15:00:00,ST020,EUR,Invoice,4.01,CU000527,AC00516,CO000062,,677.75,2024,10,26
TR00001990,2025-09-12 12:00:00,ST017,EUR,BankTransfer,11.08,,,,AN000155,542.36,2025,9,12
TR00001991,2025-08-20 00:00:00,ST012,EUR,Card,5.57,CU000524,AC00583,,,114.24,2025,8,20
TR00001992,2025-06-30 06:00:00,ST020,EUR,Card,0.71,CU000042,AC00053,CO000879,,323.94,2025,6,30
TR00001993,2025-09-09 12:00:00,ST040,EUR,Card,0.0,,,,AN000640,71.39,2025,9,9
TR00001994,2024-01-05 01:00:00,ST006,EUR,Card,16.52,CU000395,AC00486,,,752.67,2024,1,5
TR00001995,2024-05-06 17:00:00,ST005,EUR,Card,0.0,CU000511,AC00418,,,1795.92,2024,5,6
TR00001996,2025-05-23 22:00:00,ST024,EUR,BankTransfer,8.04,CU000549,AC00569,,,384.44,2025,5,23
TR00001997,2025-03-05 20:00:00,ST006,EUR,Card,18.19,CU000352,AC00522,,,192.96,2025,3,5
TR00001998,2025-04-12 22:00:00,ST029,EUR,Card,18.12,CU000157,AC00541,CO000112,,244.35,2025,4,12
TR00001999,2025-12-08 19:00:00,ST032,EUR,Invoice,9.39,CU000268,AC00532,CO000540,,501.29,2025,12,8
TR00002000,2024-12-10 02:00:00,ST015,EUR,Invoice,9.01,,,,AN000312,241.6,2024,12,10
TR00002001,2024-11-03 23:00:00,ST002,EUR,Invoice,0.0,CU000481,AC00197,CO000897,,76.35,2024,11,3
TR00002002,2025-03-18 21:00:00,ST002,EUR,Card,3.68,,,,AN000378,235.16,2025,3,18
TR00002003,2025-09-06 00:00:00,ST012,EUR,Invoice,0.0,CU000254,AC00243,CO000938,,891.16,2025,9,6
TR00002004,2025-02-08 20:00:00,ST019,EUR,Card,1.57,CU000396,AC00577,CO000268,,301.26,2025,2,8
TR00002005,2025-10-17 02:00:00,ST033,EUR,Invoice,2.19,,,,AN000763,553.86,2025,10,17
TR00002006,2025-04-30 12:00:00,ST024,EUR,Cash,7.77,CU000235,AC00513,CO000754,,0.0,2025,4,30
TR00002007,2024-09-06 13:00:00,ST017,EUR,Invoice,14.13,CU000484,AC00154,,,397.33,2024,9,6
TR00002008,2025-11-17 12:00:00,ST015,EUR,Card,0.0,CU000341,AC00361,,,0.0,2025,11,17
TR00002009,2024-11-12 16:00:00,ST036,EUR,Card,0.0,CU000030,AC00005,CO000471,,224.01,2024,11,12
TR00002010,2024-12-02 04:00:00,ST019,EUR,Card,3.46,,,,AN000009,0.0,2024,12,2
TR00002011,2024-05-12 02:00:00,ST037,EUR,Invoice,11.9,CU000404,AC00117,,,915.11,2024,5,12
TR00002012,2024-04-16 14:00:00,ST036,EUR,Cash,0.0,,,,AN000228,658.68,2024,4,16
TR00002013,2024-05-08 21:00:00,ST012,EUR,Card,0.0,CU000509,AC00030,CO000680,,429.51,2024,5,8
TR00002014,2024-07-06 03:00:00,ST040,EUR,Card,7.11,,,,AN000150,256.53,2024,7,6
TR00002015,2024-12-11 17:00:00,ST040,EUR,Invoice,0.0,CU000418,AC00558,CO000902,,0.0,2024,12,11
TR00002016,2025-07-22 21:00:00,ST012,EUR,Card,0.0,CU000510,AC00352,,,224.37,2025,7,22
TR00002017,2024-03-15 18:00:00,ST012,EUR,Card,0.0,,,,AN000674,159.65,2024,3,15
TR00002018,2025-11-20 17:00:00,ST003,EUR,Card,16.16,CU000524,AC00583,,,1391.29,2025,11,20
TR00002019,2025-05-01 05:00:00,ST015,EUR,Card,9.61,CU000224,AC00556,CO000765,,98.74,2025,5,1
TR00002020,2024-10-01 21:00:00,ST003,EUR,Invoice,7.74,CU000162,AC00162,,,392.83,2024,10,1
TR00002021,2024-11-22 13:00:00,ST028,EUR,Card,0.0,CU000232,AC00581,,,0.0,2024,11,22
TR00002022,2025-08-01 20:00:00,ST025,EUR,Card,6.42,,,,AN000056,986.91,2025,8,1
TR00002023,2025-07-08 11:00:00,ST007,EUR,Card,11.25,CU000157,AC00541,CO000112,,1448.26,2025,7,8
TR00002024,2025-02-04 04:00:00,ST009,EUR,Invoice,3.87,CU000079,AC00551,CO000647,,800.01,2025,2,4
TR00002025,2024-05-02 13:00:00,ST040,EUR,Card,11.44,CU000474,AC00359,CO000228,,310.57,2024,5,2
TR00002026,2024-03-17 16:00:00,ST013,EUR,Card,0.0,CU000197,AC00164,,,535.96,2024,3,17
TR00002027,2025-07-21 23:00:00,ST014,EUR,Card,26.15,,,,AN000157,1360.75,2025,7,21
TR00002028,2025-09-25 10:00:00,ST013,EUR,Card,10.76,CU000420,AC00101,CO000756,,1348.79,2025,9,25
TR00002029,2025-03-10 11:00:00,ST006,EUR,Card,12.15,,,,AN000283,35.7,2025,3,10
TR00002030,2025-07-02 09:00:00,ST036,EUR,Invoice,14.43,CU000058,AC00414,CO000812,,754.08,2025,7,2
TR00002031,2025-05-21 06:00:00,ST004,EUR,Invoice,4.53,CU000221,AC00010,,,773.18,2025,5,21
TR00002032,2024-01-02 21:00:00,ST009,EUR,Card,4.97,,,,AN000617,864.88,2024,1,2
TR00002033,2025-07-14 22:00:00,ST040,EUR,Card,0.0,,,,AN000307,220.68,2025,7,14
TR00002034,2025-09-22 16:00:00,ST007,EUR,Card,24.86,CU000278,AC00433,CO000568,,441.53,2025,9,22
TR00002035,2025-10-06 23:00:00,ST019,EUR,Card,0.88,,,,AN000424,836.54,2025,10,6
TR00002036,2025-11-30 07:00:00,ST007,EUR,Card,25.24,,,,AN000246,397.91,2025,11,30
TR00002037,2024-11-06 00:00:00,ST007,EUR,Card,25.04,CU000508,AC00401,CO000326,,1189.24,2024,11,6
TR00002038,2024-05-18 10:00:00,ST009,EUR,BankTransfer,0.0,,,,AN000569,420.33,2024,5,18
TR00002039,2024-03-08 01:00:00,ST004,EUR,Card,0.0,,,,AN000095,0.0,2024,3,8
TR00002040,2025-01-03 18:00:00,ST033,EUR,Invoice,0.0,CU000497,AC00455,CO000291,,1235.63,2025,1,3
TR00002041,2024-02-26 00:00:00,ST012,EUR,Card,19.0,,,,AN000086,0.0,2024,2,26
TR00002042,2024-04-30 18:00:00,ST034,EUR,Card,6.93,CU000281,AC00374,,,9.76,2024,4,30
TR00002043,2024-06-12 23:00:00,ST010,EUR,Cash,4.18,CU000556,AC00039,,,404.7,2024,6,12
TR00002044,2025-01-11 13:00:00,ST035,EUR,Invoice,0.56,,,,AN000719,845.56,2025,1,11
TR00002045,2024-01-11 21:00:00,ST025,EUR,Invoice,2.71,,,,AN000045,87.11,2024,1,11
TR00002046,2025-12-07 11:00:00,ST007,EUR,Invoice,8.21,CU000457,AC00109,CO000966,,505.26,2025,12,7
TR00002047,2025-09-25 10:00:00,ST012,EUR,Cash,7.17,CU000151,AC00133,CO000159,,855.46,2025,9,25
TR00002048,2025-09-08 15:00:00,ST029,EUR,Card,20.34,,,,AN000759,71.01,2025,9,8
TR00002049,2025-01-21 07:00:00,ST004,EUR,Cash,3.62,,,,AN000386,532.59,2025,1,21
TR00002050,2025-01-13 05:00:00,ST007,EUR,Card,9.33,CU000485,AC00472,CO000425,,306.44,2025,1,13
TR00002051,2025-01-31 04:00:00,ST028,EUR,Card,12.21,,,,AN000661,150.68,2025,1,31
TR00002052,2024-05-20 00:00:00,ST007,EUR,Card,11.12,,,,AN000370,1585.91,2024,5,20
TR00002053,2025-06-05 00:00:00,ST027,EUR,BankTransfer,9.87,CU000096,AC00267,CO000489,,2193.41,2025,6,5
TR00002054,2024-09-23 13:00:00,ST025,EUR,Invoice,0.0,CU000165,AC00107,,,0.0,2024,9,23
TR00002055,2025-09-15 00:00:00,ST024,EUR,Invoice,6.1,,,,AN000162,142.9,2025,9,15
TR00002056,2024-01-27 16:00:00,ST012,EUR,Card,0.04,,,,AN000122,537.41,2024,1,27
TR00002057,2024-07-10 16:00:00,ST015,EUR,Card,0.0,CU000536,AC00404,,,717.03,2024,7,10
TR00002058,2025-10-30 07:00:00,ST036,EUR,Card,10.21,,,,AN000647,46.19,2025,10,30
TR00002059,2025-08-08 08:00:00,ST008,EUR,Card,23.89,CU000341,AC00361,CO000988,,0.0,2025,8,8
TR00002060,2024-03-19 16:00:00,ST007,EUR,Card,16.63,CU000360,AC00223,,,410.3,2024,3,19
TR00002061,2024-01-06 12:00:00,ST004,EUR,Invoice,0.0,CU000270,AC00246,CO000132,,275.52,2024,1,6
TR00002062,2025-04-26 08:00:00,ST016,EUR,Card,0.0,CU000335,AC00422,,,260.05,2025,4,26
TR00002063,2025-07-01 07:00:00,ST036,EUR,Card,5.59,CU000118,AC00009,,,23.17,2025,7,1
TR00002064,2024-12-12 12:00:00,ST018,EUR,Invoice,6.78,CU000361,AC00134,,,601.24,2024,12,12
TR00002065,2024-10-04 16:00:00,ST002,EUR,Card,10.31,CU000204,AC00395,,,336.68,2024,10,4
TR00002066,2025-11-27 04:00:00,ST033,EUR,Card,20.62,,,,AN000639,485.22,2025,11,27
TR00002067,2024-11-11 18:00:00,ST022,EUR,Card,0.0,CU000372,AC00372,CO000462,,0.0,2024,11,11
TR00002068,2025-12-19 17:00:00,ST033,EUR,Card,0.0,,,,AN000696,618.87,2025,12,19
TR00002069,2026-01-12 12:00:00,ST037,EUR,Card,0.0,CU000134,AC00149,,,0.0,2026,1,12
TR00002070,2025-08-04 11:00:00,ST007,EUR,Card,3.31,CU000255,AC00127,,,139.3,2025,8,4
TR00002071,2025-09-11 02:00:00,ST010,EUR,Card,8.07,CU000329,AC00392,,,80.94,2025,9,11
TR00002072,2025-12-25 16:00:00,ST009,EUR,Cash,18.0,CU000523,AC00298,CO000074,,337.96,2025,12,25
TR00002073,2024-10-17 08:00:00,ST038,EUR,Card,6.68,,,,AN000335,1562.24,2024,10,17
TR00002074,2025-10-17 19:00:00,ST016,EUR,Cash,2.37,CU000126,AC00487,CO000443,,1809.77,2025,10,17
TR00002075,2025-08-31 17:00:00,ST035,EUR,Card,0.0,,,,AN000561,1811.98,2025,8,31
TR00002076,2025-11-06 08:00:00,ST009,EUR,Card,0.0,CU000500,AC00289,CO000956,,68.66,2025,11,6
TR00002077,2025-06-30 10:00:00,ST007,EUR,Cash,0.0,CU000146,AC00592,CO000868,,791.37,2025,6,30
TR00002078,2024-02-25 05:00:00,ST021,EUR,Cash,15.12,CU000132,AC00410,CO000533,,0.0,2024,2,25
TR00002079,2025-09-06 10:00:00,ST018,EUR,Card,4.27,CU000446,AC00497,CO000007,,1868.04,2025,9,6
TR00002080,2025-07-23 13:00:00,ST015,EUR,Cash,12.68,CU000072,AC00304,,,1258.6,2025,7,23
TR00002081,2024-01-18 23:00:00,ST021,EUR,Card,0.0,CU000113,AC00019,,,682.38,2024,1,18
TR00002082,2024-10-15 11:00:00,ST028,EUR,Invoice,0.05,CU000552,AC00565,CO000578,,106.32,2024,10,15
TR00002083,2024-11-04 18:00:00,ST017,EUR,Card,6.14,CU000400,AC00552,CO000041,,308.75,2024,11,4
TR00002084,2024-04-22 08:00:00,ST018,EUR,Card,0.0,CU000205,AC00091,,,697.68,2024,4,22
TR00002085,2024-01-10 01:00:00,ST039,EUR,Card,2.66,,,,AN000393,84.37,2024,1,10
TR00002086,2024-08-01 11:00:00,ST014,EUR,Invoice,19.93,CU000536,AC00404,,,720.84,2024,8,1
TR00002087,2025-11-12 11:00:00,ST040,EUR,Card,0.0,CU000343,AC00334,CO000347,,1523.28,2025,11,12
TR00002088,2024-08-24 09:00:00,ST004,EUR,Card,0.0,CU000184,AC00214,CO000064,,166.17,2024,8,24
TR00002089,2024-03-28 20:00:00,ST029,EUR,Invoice,0.0,CU000551,AC00379,,,705.27,2024,3,28
TR00002090,2025-01-05 02:00:00,ST034,EUR,Card,1.13,CU000144,AC00574,,,334.02,2025,1,5
TR00002091,2025-11-30 08:00:00,ST037,EUR,Invoice,0.01,CU000437,AC00567,CO000909,,526.8,2025,11,30
TR00002092,2024-06-03 22:00:00,ST031,EUR,Invoice,12.04,,,,AN000231,1994.94,2024,6,3
TR00002093,2024-07-28 15:00:00,ST039,EUR,Card,0.0,,,,AN000724,22.05,2024,7,28
TR00002094,2024-03-15 07:00:00,ST030,EUR,Card,26.54,CU000269,AC00073,CO000281,,1027.9,2024,3,15
TR00002095,2024-05-05 09:00:00,ST024,EUR,Invoice,0.45,,,,AN000634,301.34,2024,5,5
TR00002096,2025-04-24 11:00:00,ST029,EUR,Card,3.09,CU000467,AC00335,,,1193.0,2025,4,24
TR00002097,2024-01-19 05:00:00,ST020,EUR,Card,0.0,CU000050,AC00163,CO000839,,0.0,2024,1,19
TR00002098,2024-03-15 21:00:00,ST036,EUR,Card,0.0,CU000308,AC00131,CO000034,,0.0,2024,3,15
TR00002099,2025-11-20 03:00:00,ST028,EUR,Cash,0.0,,,,AN000020,428.33,2025,11,20
TR00002100,2024-02-14 21:00:00,ST024,EUR,Card,5.41,CU000187,AC00502,,,452.0,2024,2,14
TR00002101,2024-11-11 15:00:00,ST034,EUR,Card,0.0,CU000503,AC00510,,,417.78,2024,11,11
TR00002102,2024-03-08 00:00:00,ST006,EUR,Card,13.89,CU000008,AC00292,CO000898,,225.43,2024,3,8
TR00002103,2024-11-22 13:00:00,ST006,EUR,Card,5.46,CU000322,AC00536,CO000873,,125.03,2024,11,22
TR00002104,2025-11-25 23:00:00,ST015,EUR,Invoice,0.0,CU000535,AC00368,CO000699,,362.6,2025,11,25
TR00002105,2025-03-16 20:00:00,ST032,EUR,Card,7.36,,,,AN000255,316.55,2025,3,16
TR00002106,2024-01-12 00:00:00,ST018,EUR,Card,6.63,CU000327,AC00327,CO000546,,372.47,2024,1,12
TR00002107,2024-05-24 09:00:00,ST018,EUR,Card,9.88,,,,AN000265,1399.82,2024,5,24
TR00002108,2024-08-02 13:00:00,ST031,EUR,Invoice,10.74,CU000482,AC00509,,,76.31,2024,8,2
TR00002109,2024-07-30 11:00:00,ST009,EUR,Card,0.0,,,,AN000154,433.66,2024,7,30
TR00002110,2024-04-11 22:00:00,ST004,EUR,Card,5.89,CU000038,AC00366,,,213.4,2024,4,11
TR00002111,2024-09-15 00:00:00,ST013,EUR,Card,14.31,CU000190,AC00078,,,0.0,2024,9,15
TR00002112,2024-09-12 06:00:00,ST012,EUR,Card,6.34,CU000518,AC00466,,,1081.39,2024,9,12
TR00002113,2025-11-22 02:00:00,ST038,EUR,Invoice,7.39,CU000358,AC00353,,,374.57,2025,11,22
TR00002114,2024-07-08 11:00:00,ST040,EUR,Card,0.0,CU000015,AC00437,,,41.99,2024,7,8
TR00002115,2024-02-01 22:00:00,ST019,EUR,Cash,0.0,CU000368,AC00124,CO000774,,671.93,2024,2,1
TR00002116,2025-06-14 07:00:00,ST016,EUR,Card,9.27,CU000007,AC00254,,,1170.56,2025,6,14
TR00002117,2024-03-15 10:00:00,ST031,EUR,Cash,6.49,,,,AN000153,0.0,2024,3,15
TR00002118,2025-06-24 10:00:00,ST026,EUR,Cash,24.3,,,,AN000555,672.68,2025,6,24
TR00002119,2025-05-12 16:00:00,ST035,EUR,Card,13.55,CU000464,AC00489,CO000739,,565.48,2025,5,12
TR00002120,2025-04-05 19:00:00,ST036,EUR,Card,0.0,,,,AN000145,393.37,2025,4,5
TR00002121,2024-10-06 18:00:00,ST026,EUR,Card,18.43,CU000049,AC00499,,,460.09,2024,10,6
TR00002122,2025-01-04 11:00:00,ST035,EUR,Card,5.53,CU000468,AC00112,,,641.11,2025,1,4
TR00002123,2024-09-11 12:00:00,ST018,EUR,Card,0.0,CU000501,AC00405,CO000090,,739.86,2024,9,11
TR00002124,2025-04-07 09:00:00,ST011,EUR,Card,19.13,CU000432,AC00468,CO000139,,64.41,2025,4,7
TR00002125,2024-11-05 19:00:00,ST021,EUR,Invoice,14.62,CU000509,AC00030,,,294.49,2024,11,5
TR00002126,2025-03-03 08:00:00,ST008,EUR,Card,16.5,,,,AN000688,0.0,2025,3,3
TR00002127,2025-12-04 07:00:00,ST028,EUR,Card,0.0,,,,AN000024,433.06,2025,12,4
TR00002128,2025-12-10 21:00:00,ST035,EUR,Card,11.39,CU000239,AC00469,,,787.64,2025,12,10
TR00002129,2024-06-14 03:00:00,ST007,EUR,Card,0.0,CU000466,AC00153,CO000209,,749.11,2024,6,14
TR00002130,2024-10-02 08:00:00,ST023,EUR,Invoice,14.15,CU000036,AC00262,,,220.37,2024,10,2
TR00002131,2024-02-17 22:00:00,ST007,EUR,Card,11.52,CU000013,AC00217,,,832.57,2024,2,17
TR00002132,2024-02-16 05:00:00,ST014,EUR,Card,0.0,,,,AN000009,373.99,2024,2,16
TR00002133,2024-02-05 13:00:00,ST015,EUR,Card,0.45,,,,AN000532,125.88,2024,2,5
TR00002134,2025-07-07 18:00:00,ST017,EUR,Card,3.72,CU000175,AC00524,CO000932,,71.52,2025,7,7
TR00002135,2024-09-16 19:00:00,ST009,EUR,Invoice,16.17,CU000256,AC00207,CO000894,,43.58,2024,9,16
TR00002136,2024-12-05 21:00:00,ST040,EUR,Invoice,0.81,,,,AN000545,818.44,2024,12,5
TR00002137,2024-03-09 17:00:00,ST028,EUR,Card,15.16,CU000029,AC00464,,,188.2,2024,3,9
TR00002138,2024-12-11 20:00:00,ST002,EUR,Card,0.0,CU000264,AC00598,,,1301.9,2024,12,11
TR00002139,2025-04-06 09:00:00,ST024,EUR,Card,15.85,CU000276,AC00257,,,35.54,2025,4,6
TR00002140,2025-04-12 00:00:00,ST031,EUR,Invoice,0.0,CU000119,AC00203,CO000163,,754.67,2025,4,12
TR00002141,2024-04-10 23:00:00,ST004,EUR,Invoice,0.0,,,,AN000800,316.0,2024,4,10
TR00002142,2025-04-18 20:00:00,ST038,EUR,Card,0.0,CU000406,AC00331,CO000968,,12.5,2025,4,18
TR00002143,2025-01-27 04:00:00,ST002,EUR,Cash,0.0,,,,AN000437,1200.06,2025,1,27
TR00002144,2024-07-21 22:00:00,ST026,EUR,BankTransfer,0.0,CU000324,AC00281,,,1704.43,2024,7,21
TR00002145,2025-04-26 10:00:00,ST022,EUR,Card,0.0,,,,AN000061,985.68,2025,4,26
TR00002146,2024-11-13 10:00:00,ST026,EUR,Card,0.0,,,,AN000677,975.63,2024,11,13
TR00002147,2025-10-09 05:00:00,ST038,EUR,Card,4.83,CU000515,AC00258,,,1005.9,2025,10,9
TR00002148,2025-07-23 20:00:00,ST009,EUR,Invoice,5.31,CU000063,AC00425,,,639.3,2025,7,23
TR00002149,2025-11-18 13:00:00,ST008,EUR,Card,18.77,,,,AN000681,1603.01,2025,11,18
