TransactionId,TransactionDateTime,StoreId,ContactId,AnonymousShopperId,Amount,Date,PaymentMethod,BasketSize,IsPromo,Channel
T00010993,2025-05-28 17:00:00,ST005,CT000414,,74.91,2025-05-28,Invoice,1,No,InStore
T00010994,2025-09-27 08:00:00,ST021,CT000282,,1609.74,2025-09-27,Card,8,Yes,InStore
T00010995,2025-05-03 21:00:00,ST005,CT000391,,960.15,2025-05-03,Card,4,No,InStore
T00010996,2025-09-14 06:00:00,ST009,CT000945,,1931.24,2025-09-14,Card,8,No,InStore
T00010997,2025-10-06 01:00:00,ST007,CT000224,,515.47,2025-10-06,Cash,2,Yes,InStore
T00010998,2025-07-29 19:00:00,ST015,CT000496,,2011.53,2025-07-29,Card,8,No,Online
T00010999,2025-02-25 03:00:00,ST012,CT000061,,19.4,2025-02-25,Invoice,1,No,InStore
T00011000,2025-11-09 00:00:00,ST011,CT001418,,976.77,2025-11-09,Card,7,No,InStore
T00011001,2025-09-18 10:00:00,ST004,CT001159,,669.72,2025-09-18,Cash,4,No,InStore
T00011002,2026-01-26 12:00:00,ST010,CT000874,,1785.99,2026-01-26,Card,8,No,InStore
T00011003,2025-02-27 04:00:00,ST019,CT000787,,1886.91,2025-02-27,Cash,8,No,Online
T00011004,2025-11-06 08:00:00,ST005,,AN000369,1176.95,2025-11-06,Card,4,No,InStore
T00011005,2025-05-16 12:00:00,ST019,CT000042,,1497.49,2025-05-16,Invoice,6,Yes,InStore
T00011006,2025-06-21 11:00:00,ST016,CT000175,,437.87,2025-06-21,Card,2,No,InStore
T00011007,2026-01-01 23:00:00,ST019,CT000514,,2195.99,2026-01-01,Card,7,No,InStore
T00011008,2026-02-01 00:00:00,ST006,,AN000051,827.39,2026-02-01,Cash,6,No,InStore
T00011009,2025-07-05 18:00:00,ST013,CT001080,,140.44,2025-07-05,Card,1,No,InStore
T00011010,2025-04-27 13:00:00,ST011,CT001346,,1090.61,2025-04-27,Cash,5,Yes,InStore
T00011011,2025-05-05 17:00:00,ST010,CT000006,,1103.59,2025-05-05,Card,3,No,Online
T00011012,2025-01-27 20:00:00,ST015,CT000270,,914.32,2025-01-27,Card,3,Yes,InStore
T00011013,2025-05-02 11:00:00,ST009,CT001474,,1247.14,2025-05-02,Card,7,No,InStore
T00011014,2025-04-29 17:00:00,ST005,,AN000833,48.59,2025-04-29,Card,2,No,Online
T00011015,2025-10-03 09:00:00,ST014,CT000641,,106.95,2025-10-03,Cash,2,No,InStore
T00011016,2026-01-08 17:00:00,ST020,,AN000279,305.87,2026-01-08,Card,2,No,InStore
T00011017,2025-08-06 09:00:00,ST011,,AN000868,200.07,2025-08-06,Card,1,No,InStore
T00011018,2025-07-04 04:00:00,ST009,CT001417,,522.92,2025-07-04,Cash,5,No,InStore
T00011019,2025-06-22 00:00:00,ST008,,AN000429,1064.41,2025-06-22,Card,5,No,InStore
T00011020,2025-05-15 21:00:00,ST017,CT000891,,975.15,2025-05-15,Cash,7,No,InStore
T00011021,2025-07-29 21:00:00,ST007,CT000152,,1269.46,2025-07-29,Invoice,5,No,InStore
T00011022,2026-01-14 14:00:00,ST010,CT000725,,462.71,2026-01-14,Card,2,No,InStore
T00011023,2025-03-23 03:00:00,ST003,CT000461,,1416.55,2025-03-23,Card,8,No,Click&Collect
T00011024,2025-06-04 21:00:00,ST018,,AN000561,694.45,2025-06-04,Card,7,No,InStore
T00011025,2025-08-21 21:00:00,ST014,CT000384,,921.66,2025-08-21,Card,4,No,InStore
T00011026,2025-04-02 18:00:00,ST001,CT001142,,2985.5,2025-04-02,Card,8,No,InStore
T00011027,2025-02-26 20:00:00,ST010,CT000414,,127.21,2025-02-26,Invoice,1,No,InStore
T00011028,2025-01-28 20:00:00,ST013,CT000152,,1223.17,2025-01-28,Cash,5,Yes,InStore
T00011029,2026-02-08 09:00:00,ST015,CT000228,,2700.96,2026-02-08,Card,8,No,InStore
T00011030,2025-06-01 04:00:00,ST019,CT000504,,92.57,2025-06-01,Card,1,Yes,InStore
T00011031,2025-11-29 23:00:00,ST005,,AN000735,270.94,2025-11-29,Invoice,1,Yes,InStore
T00011032,2025-09-17 00:00:00,ST002,,AN000631,86.77,2025-09-17,Invoice,2,No,InStore
T00011033,2025-04-18 13:00:00,ST017,,AN000022,375.78,2025-04-18,Card,1,No,Online
T00011034,2025-12-26 09:00:00,ST017,CT001035,,1136.22,2025-12-26,Card,6,No,InStore
T00011035,2025-01-05 06:00:00,ST014,CT000143,,709.31,2025-01-05,Card,2,No,InStore
T00011036,2025-05-10 02:00:00,ST016,CT001282,,1545.35,2025-05-10,Invoice,8,No,InStore
T00011037,2025-07-02 09:00:00,ST021,CT000171,,859.56,2025-07-02,Invoice,4,Yes,InStore
T00011038,2026-02-08 16:00:00,ST007,CT000884,,1103.14,2026-02-08,Card,4,Yes,InStore
T00011039,2025-06-09 22:00:00,ST002,,AN000304,2086.08,2025-06-09,Card,6,No,InStore
T00011040,2025-01-31 12:00:00,ST017,CT000877,,74.48,2025-01-31,Invoice,2,No,InStore
T00011041,2025-03-18 02:00:00,ST006,CT001446,,1048.4,2025-03-18,Invoice,5,No,Click&Collect
T00011042,2025-11-29 23:00:00,ST002,CT000048,,1180.63,2025-11-29,Card,5,No,InStore
T00011043,2025-10-11 20:00:00,ST010,CT000207,,1778.84,2025-10-11,Card,6,No,InStore
T00011044,2025-11-17 11:00:00,ST019,CT001320,,291.99,2025-11-17,Invoice,1,No,Click&Collect
T00011045,2026-02-02 12:00:00,ST019,,AN000511,940.52,2026-02-02,Card,5,No,InStore
T00011046,2025-07-15 02:00:00,ST003,,AN000407,1979.3,2025-07-15,Cash,7,No,InStore
T00011047,2025-09-12 18:00:00,ST021,CT000510,,665.0,2025-09-12,Cash,5,No,InStore
T00011048,2025-10-08 18:00:00,ST016,CT000447,,895.08,2025-10-08,Card,4,Yes,InStore
T00011049,2025-06-18 17:00:00,ST011,CT001475,,186.53,2025-06-18,Card,1,No,InStore
T00011050,2025-09-13 12:00:00,ST001,CT000567,,822.67,2025-09-13,Card,4,No,Click&Collect
T00011051,2025-02-27 23:00:00,ST013,CT000187,,190.86,2025-02-27,Cash,1,No,InStore
T00011052,2025-12-05 04:00:00,ST022,CT000354,,1250.97,2025-12-05,Invoice,3,No,InStore
T00011053,2025-06-11 17:00:00,ST001,CT000282,,386.15,2025-06-11,Card,3,No,InStore
T00011054,2025-08-19 09:00:00,ST011,CT000146,,1152.89,2025-08-19,Cash,6,Yes,InStore
T00011055,2025-08-01 12:00:00,ST002,,AN000050,435.32,2025-08-01,Card,3,No,InStore
T00011056,2025-03-15 16:00:00,ST009,,AN000627,140.23,2025-03-15,Card,3,No,InStore
T00011057,2025-11-06 16:00:00,ST021,,AN000695,355.82,2025-11-06,Card,1,No,InStore
T00011058,2025-11-25 04:00:00,ST011,CT001057,,1628.87,2025-11-25,Cash,7,Yes,InStore
T00011059,2025-07-29 00:00:00,ST014,CT000639,,7.99,2025-07-29,Card,1,No,Online
T00011060,2025-05-14 18:00:00,ST016,,AN000558,55.42,2025-05-14,Card,1,No,InStore
T00011061,2025-06-07 02:00:00,ST007,CT000248,,1223.31,2025-06-07,Card,6,No,InStore
T00011062,2025-06-19 10:00:00,ST020,CT001333,,1095.49,2025-06-19,Card,7,No,InStore
T00011063,2025-04-05 04:00:00,ST002,,AN000268,522.01,2025-04-05,Invoice,5,Yes,InStore
T00011064,2025-04-25 05:00:00,ST017,CT000223,,1515.56,2025-04-25,Card,7,No,InStore
T00011065,2025-09-17 23:00:00,ST021,,AN000825,242.07,2025-09-17,Card,2,No,Click&Collect
T00011066,2025-06-02 03:00:00,ST004,CT001367,,173.41,2025-06-02,Card,1,Yes,InStore
T00011067,2025-07-05 06:00:00,ST008,CT001278,,1060.18,2025-07-05,Cash,7,No,InStore
T00011068,2026-01-23 04:00:00,ST002,CT001128,,535.46,2026-01-23,Card,3,No,Online
T00011069,2025-04-04 23:00:00,ST007,CT001340,,85.23,2025-04-04,Cash,1,No,Click&Collect
T00011070,2025-02-22 02:00:00,ST021,CT000626,,1023.5,2025-02-22,Invoice,4,No,InStore
T00011071,2026-01-06 14:00:00,ST007,CT000582,,1908.87,2026-01-06,Cash,7,No,InStore
T00011072,2025-11-16 10:00:00,ST002,,AN000492,457.25,2025-11-16,Invoice,6,Yes,InStore
T00011073,2025-07-10 21:00:00,ST015,CT001445,,1550.42,2025-07-10,Cash,6,No,InStore
T00011074,2025-06-25 17:00:00,ST013,CT000338,,1135.4,2025-06-25,Invoice,4,Yes,InStore
T00011075,2025-05-12 03:00:00,ST009,CT000860,,658.03,2025-05-12,Invoice,3,No,InStore
T00011076,2025-12-11 22:00:00,ST022,,AN000258,926.06,2025-12-11,Cash,6,No,InStore
T00011077,2025-10-06 21:00:00,ST008,CT000264,,1203.71,2025-10-06,Card,7,No,InStore
T00011078,2025-09-07 16:00:00,ST019,CT001067,,1217.37,2025-09-07,Card,5,No,InStore
T00011079,2025-10-31 02:00:00,ST013,CT000350,,166.68,2025-10-31,Card,1,No,InStore
T00011080,2025-09-12 16:00:00,ST010,CT001252,,1222.5,2025-09-12,Cash,6,No,InStore
T00011081,2025-10-19 04:00:00,ST005,CT000596,,607.77,2025-10-19,Card,2,No,InStore
T00011082,2025-03-01 23:00:00,ST005,,AN000601,1143.46,2025-03-01,Invoice,4,No,InStore
T00011083,2025-01-20 21:00:00,ST019,CT000768,,574.78,2025-01-20,Card,2,No,InStore
T00011084,2026-02-08 22:00:00,ST002,CT000501,,740.63,2026-02-08,Cash,2,No,Online
T00011085,2025-12-01 18:00:00,ST016,,AN000846,1669.08,2025-12-01,Card,5,No,Click&Collect
T00011086,2025-06-25 02:00:00,ST007,CT000006,,674.62,2025-06-25,Card,5,No,InStore
T00011087,2025-08-12 05:00:00,ST017,CT001110,,412.61,2025-08-12,Card,3,Yes,InStore
T00011088,2026-01-21 06:00:00,ST019,CT001016,,405.92,2026-01-21,Card,2,Yes,InStore
T00011089,2025-03-24 01:00:00,ST012,CT001207,,2732.01,2025-03-24,Card,8,No,InStore
T00011090,2026-01-10 18:00:00,ST010,,AN000873,198.99,2026-01-10,Invoice,3,No,InStore
T00011091,2025-08-18 08:00:00,ST011,,AN000367,1721.48,2025-08-18,Card,8,No,InStore
T00011092,2025-08-07 11:00:00,ST001,CT001016,,1618.6,2025-08-07,Cash,8,No,InStore
T00011093,2025-11-10 09:00:00,ST018,CT000968,,551.71,2025-11-10,Card,4,No,InStore
T00011094,2025-03-13 06:00:00,ST020,CT000695,,1744.75,2025-03-13,Invoice,8,No,InStore
T00011095,2025-12-29 22:00:00,ST020,CT000528,,627.54,2025-12-29,Card,2,No,InStore
T00011096,2025-09-07 07:00:00,ST005,CT000334,,937.45,2025-09-07,Card,6,Yes,InStore
T00011097,2025-04-08 02:00:00,ST011,CT000032,,85.32,2025-04-08,Cash,1,No,InStore
T00011098,2025-08-01 06:00:00,ST021,CT001175,,1832.86,2025-08-01,Cash,5,No,InStore
T00011099,2026-01-10 14:00:00,ST012,CT000486,,8.89,2026-01-10,Card,1,No,InStore
T00011100,2026-02-05 12:00:00,ST012,CT001440,,517.4,2026-02-05,Cash,3,No,InStore
T00011101,2025-12-03 21:00:00,ST013,,AN000187,289.64,2025-12-03,Invoice,3,No,InStore
T00011102,2025-11-20 03:00:00,ST013,CT000828,,183.45,2025-11-20,Card,1,No,InStore
T00011103,2026-02-04 19:00:00,ST022,CT001303,,1104.34,2026-02-04,Cash,8,No,InStore
T00011104,2025-01-16 04:00:00,ST014,,AN000605,684.71,2025-01-16,Card,4,No,InStore
T00011105,2025-12-20 14:00:00,ST012,CT000763,,1701.88,2025-12-20,Card,8,Yes,InStore
T00011106,2025-06-02 19:00:00,ST017,CT000738,,1385.99,2025-06-02,Card,7,Yes,Online
T00011107,2025-07-01 04:00:00,ST014,CT000734,,2415.23,2025-07-01,Card,8,No,InStore
T00011108,2025-08-17 16:00:00,ST010,,AN000136,274.28,2025-08-17,Card,5,Yes,InStore
T00011109,2025-01-03 03:00:00,ST005,CT001043,,1925.43,2025-01-03,Card,8,Yes,InStore
T00011110,2025-04-23 19:00:00,ST021,,AN000387,369.27,2025-04-23,Card,1,No,InStore
T00011111,2025-03-09 16:00:00,ST018,CT001181,,145.65,2025-03-09,Card,2,Yes,Online
T00011112,2025-06-02 03:00:00,ST012,CT001158,,206.09,2025-06-02,Card,2,No,InStore
T00011113,2025-10-14 15:00:00,ST014,,AN000889,721.6,2025-10-14,Cash,4,Yes,Online
T00011114,2025-09-10 10:00:00,ST006,CT001461,,1189.18,2025-09-10,Card,6,No,InStore
T00011115,2025-03-16 15:00:00,ST012,,AN000892,1995.55,2025-03-16,Card,6,No,InStore
T00011116,2025-05-06 04:00:00,ST015,CT000844,,1326.34,2025-05-06,Invoice,8,No,InStore
T00011117,2025-04-14 12:00:00,ST013,,AN000174,349.4,2025-04-14,Card,3,Yes,InStore
T00011118,2025-05-20 21:00:00,ST021,,AN000473,770.96,2025-05-20,Card,4,Yes,InStore
T00011119,2025-05-14 19:00:00,ST006,CT000502,,559.33,2025-05-14,Cash,3,No,InStore
T00011120,2025-09-30 13:00:00,ST018,,AN000893,2613.61,2025-09-30,Card,5,Yes,InStore
T00011121,2025-02-11 07:00:00,ST007,CT000696,,1414.47,2025-02-11,Invoice,5,No,InStore
T00011122,2025-12-13 21:00:00,ST005,,AN000141,1891.3,2025-12-13,Cash,4,No,InStore
T00011123,2025-08-22 17:00:00,ST007,CT000827,,1574.77,2025-08-22,Cash,7,No,InStore
T00011124,2026-01-18 19:00:00,ST022,CT001442,,127.12,2026-01-18,Card,2,No,InStore
T00011125,2025-01-21 13:00:00,ST020,CT000693,,325.59,2025-01-21,Card,1,Yes,InStore
T00011126,2025-05-28 09:00:00,ST003,CT001478,,1792.83,2025-05-28,Card,8,No,InStore
T00011127,2025-02-11 14:00:00,ST008,CT000874,,658.1,2025-02-11,Cash,6,No,InStore
T00011128,2025-07-12 19:00:00,ST010,CT000521,,1020.72,2025-07-12,Cash,4,Yes,InStore
T00011129,2025-06-11 06:00:00,ST019,,AN000117,1432.37,2025-06-11,Card,6,No,InStore
T00011130,2025-11-25 19:00:00,ST018,,AN000786,892.99,2025-11-25,Card,5,No,InStore
T00011131,2025-05-21 23:00:00,ST007,CT001322,,621.01,2025-05-21,Invoice,5,No,InStore
T00011132,2025-03-29 12:00:00,ST003,CT000491,,692.07,2025-03-29,Card,4,Yes,InStore
T00011133,2025-06-14 07:00:00,ST005,,AN000210,565.99,2025-06-14,Card,2,Yes,InStore
T00011134,2025-01-08 12:00:00,ST020,CT000161,,10.29,2025-01-08,Card,1,No,InStore
T00011135,2025-04-16 18:00:00,ST019,,AN000473,1308.77,2025-04-16,Card,4,Yes,InStore
T00011136,2025-01-16 05:00:00,ST003,CT001240,,592.32,2025-01-16,Card,3,No,InStore
T00011137,2026-01-01 23:00:00,ST020,CT000045,,606.6,2026-01-01,Card,3,Yes,InStore
T00011138,2025-03-02 07:00:00,ST009,,AN000563,824.41,2025-03-02,Cash,5,No,InStore
T00011139,2025-08-10 16:00:00,ST010,CT000897,,1647.03,2025-08-10,Invoice,8,No,InStore
T00011140,2025-03-29 11:00:00,ST005,CT001121,,921.41,2025-03-29,Card,5,No,InStore
T00011141,2025-08-24 21:00:00,ST005,CT000590,,1687.99,2025-08-24,Card,8,No,InStore
T00011142,2025-10-16 03:00:00,ST019,CT000162,,1128.78,2025-10-16,Card,5,No,InStore
T00011143,2025-10-17 03:00:00,ST018,,AN000159,579.28,2025-10-17,Card,2,No,InStore
T00011144,2025-12-12 03:00:00,ST006,,AN000552,378.25,2025-12-12,Card,3,No,InStore
T00011145,2025-10-04 23:00:00,ST018,CT001314,,95.18,2025-10-04,Card,1,No,InStore
T00011146,2025-09-17 07:00:00,ST012,CT000561,,198.37,2025-09-17,Card,3,Yes,InStore
T00011147,2026-02-08 17:00:00,ST010,CT001374,,958.88,2026-02-08,Card,5,No,InStore
T00011148,2025-08-13 23:00:00,ST019,CT000988,,1349.71,2025-08-13,Card,7,No,InStore
T00011149,2025-11-28 14:00:00,ST013,CT000967,,261.49,2025-11-28,Invoice,2,No,InStore
T00011150,2025-12-14 00:00:00,ST011,CT000066,,1681.36,2025-12-14,Invoice,5,No,InStore
T00011151,2025-07-26 15:00:00,ST005,,AN000469,971.34,2025-07-26,Card,4,No,InStore
T00011152,2025-12-07 01:00:00,ST015,CT000041,,863.74,2025-12-07,Card,2,No,InStore
T00011153,2025-05-09 20:00:00,ST009,CT001131,,1766.72,2025-05-09,Cash,6,No,InStore
T00011154,2025-06-17 05:00:00,ST015,CT001321,,1668.25,2025-06-17,Cash,7,No,InStore
T00011155,2025-12-28 12:00:00,ST002,CT000020,,624.06,2025-12-28,Card,4,No,InStore
T00011156,2025-11-22 05:00:00,ST005,CT000321,,1613.66,2025-11-22,Card,8,No,InStore
T00011157,2025-02-28 22:00:00,ST009,CT000604,,371.3,2025-02-28,Card,2,No,Click&Collect
T00011158,2025-08-07 13:00:00,ST016,,AN000030,493.94,2025-08-07,Card,2,No,InStore
T00011159,2026-01-26 05:00:00,ST014,CT001183,,885.77,2026-01-26,Card,5,Yes,Online
T00011160,2025-06-10 08:00:00,ST013,,AN000629,716.54,2025-06-10,Card,4,No,InStore
T00011161,2025-04-11 02:00:00,ST017,CT000582,,589.8,2025-04-11,Invoice,3,No,InStore
T00011162,2025-08-11 09:00:00,ST022,CT001016,,1313.82,2025-08-11,Card,5,Yes,InStore
T00011163,2025-03-28 16:00:00,ST014,CT000340,,1513.72,2025-03-28,Card,7,No,InStore
T00011164,2025-02-06 13:00:00,ST002,CT001243,,584.3,2025-02-06,Cash,4,Yes,Click&Collect
T00011165,2025-05-26 12:00:00,ST009,CT001375,,598.77,2025-05-26,Card,4,No,InStore
T00011166,2025-12-11 09:00:00,ST016,CT000738,,1508.85,2025-12-11,Card,8,Yes,InStore
T00011167,2025-04-05 22:00:00,ST016,CT000812,,1382.46,2025-04-05,Card,7,Yes,InStore
T00011168,2025-11-27 18:00:00,ST008,CT001044,,1610.44,2025-11-27,Cash,8,No,InStore
T00011169,2025-07-28 05:00:00,ST004,CT001358,,2164.74,2025-07-28,Card,8,No,InStore
T00011170,2026-02-04 19:00:00,ST014,CT000651,,1836.27,2026-02-04,Card,8,No,InStore
T00011171,2025-02-15 00:00:00,ST002,,AN000297,1603.49,2025-02-15,Card,7,No,InStore
T00011172,2025-12-23 20:00:00,ST020,CT000950,,922.91,2025-12-23,Card,6,No,InStore
T00011173,2025-09-16 21:00:00,ST004,CT000207,,1266.57,2025-09-16,Card,3,No,InStore
T00011174,2025-06-02 19:00:00,ST020,CT000130,,1935.47,2025-06-02,Card,7,No,InStore
T00011175,2025-06-22 18:00:00,ST002,CT001214,,838.0,2025-06-22,Card,6,Yes,InStore
T00011176,2025-03-17 09:00:00,ST003,CT000596,,1252.0,2025-03-17,Card,8,No,InStore
T00011177,2025-12-21 18:00:00,ST018,CT001448,,1166.84,2025-12-21,Cash,5,No,InStore
T00011178,2025-09-30 05:00:00,ST012,,AN000857,837.57,2025-09-30,Invoice,4,Yes,InStore
T00011179,2025-05-23 08:00:00,ST018,CT000717,,1083.88,2025-05-23,Card,6,Yes,InStore
T00011180,2025-05-12 00:00:00,ST021,,AN000661,732.37,2025-05-12,Card,4,No,InStore
T00011181,2025-11-28 15:00:00,ST002,CT001006,,1061.74,2025-11-28,Invoice,5,Yes,InStore
T00011182,2025-10-30 12:00:00,ST016,CT001054,,1966.73,2025-10-30,Card,8,No,InStore
T00011183,2025-05-30 18:00:00,ST014,CT000967,,1107.0,2025-05-30,Cash,6,No,InStore
T00011184,2025-03-01 17:00:00,ST010,,AN000286,1482.56,2025-03-01,Card,5,Yes,InStore
T00011185,2025-02-03 01:00:00,ST003,CT001032,,680.99,2025-02-03,Card,1,No,InStore
T00011186,2025-04-29 23:00:00,ST012,CT000358,,663.76,2025-04-29,Card,4,No,InStore
T00011187,2025-01-17 15:00:00,ST014,,AN000004,1821.22,2025-01-17,Cash,8,Yes,Click&Collect
T00011188,2025-05-11 03:00:00,ST022,CT000274,,1016.52,2025-05-11,Card,3,No,InStore
T00011189,2026-01-29 11:00:00,ST016,,AN000836,1934.79,2026-01-29,Invoice,7,No,InStore
T00011190,2025-01-27 15:00:00,ST012,CT000258,,146.0,2025-01-27,Card,3,Yes,Online
T00011191,2025-12-30 20:00:00,ST016,,AN000547,1781.15,2025-12-30,Invoice,7,Yes,Click&Collect
T00011192,2025-12-15 07:00:00,ST008,CT001048,,52.77,2025-12-15,Card,1,No,InStore
T00011193,2025-02-04 01:00:00,ST003,CT000704,,505.29,2025-02-04,Cash,4,No,InStore
T00011194,2026-01-31 03:00:00,ST009,CT000294,,2233.06,2026-01-31,Card,7,No,Online
T00011195,2025-10-20 23:00:00,ST022,CT000169,,1735.09,2025-10-20,Cash,6,Yes,InStore
T00011196,2025-05-04 15:00:00,ST011,CT001066,,1128.64,2025-05-04,Card,7,No,InStore
T00011197,2025-05-04 18:00:00,ST009,CT000231,,1062.16,2025-05-04,Invoice,7,No,InStore
T00011198,2025-05-05 09:00:00,ST015,,AN000136,622.89,2025-05-05,Card,2,No,InStore
T00011199,2025-12-02 23:00:00,ST002,CT000726,,187.53,2025-12-02,Card,2,Yes,InStore
T00011200,2026-02-12 05:00:00,ST018,CT000063,,917.95,2026-02-12,Card,5,No,InStore
T00011201,2025-01-26 02:00:00,ST004,CT000073,,1524.75,2025-01-26,Card,5,No,InStore
T00011202,2026-02-10 03:00:00,ST019,CT000420,,1605.8,2026-02-10,Invoice,7,Yes,Online
T00011203,2025-02-26 19:00:00,ST018,,AN000805,1281.32,2025-02-26,Cash,5,Yes,InStore
T00011204,2025-06-16 14:00:00,ST016,CT000486,,1576.47,2025-06-16,Card,4,No,InStore
T00011205,2025-10-28 02:00:00,ST006,CT000983,,655.21,2025-10-28,Card,2,Yes,InStore
T00011206,2025-05-13 16:00:00,ST002,CT000054,,551.96,2025-05-13,Cash,3,No,Click&Collect
T00011207,2025-12-06 08:00:00,ST010,,AN000267,1434.22,2025-12-06,Card,6,No,Online
T00011208,2025-06-24 19:00:00,ST018,CT000898,,2145.7,2025-06-24,Card,7,No,InStore
T00011209,2025-11-20 05:00:00,ST018,CT001285,,1246.73,2025-11-20,Card,5,Yes,InStore
T00011210,2025-11-22 03:00:00,ST021,CT000393,,414.12,2025-11-22,Invoice,2,No,InStore
T00011211,2025-02-22 21:00:00,ST012,CT000499,,917.37,2025-02-22,Card,5,Yes,InStore
T00011212,2026-01-19 04:00:00,ST021,,AN000156,984.97,2026-01-19,Card,5,Yes,InStore
T00011213,2025-05-06 17:00:00,ST002,CT000161,,1388.8,2025-05-06,Card,8,No,InStore
T00011214,2025-01-03 18:00:00,ST022,CT001038,,1416.83,2025-01-03,Card,7,No,InStore
T00011215,2025-01-11 08:00:00,ST008,CT001045,,591.77,2025-01-11,Card,3,No,InStore
T00011216,2025-06-04 16:00:00,ST013,CT001196,,681.6,2025-06-04,Card,2,Yes,InStore
T00011217,2025-02-06 15:00:00,ST016,,AN000146,1693.7,2025-02-06,Card,7,No,InStore
T00011218,2025-04-10 22:00:00,ST016,CT000800,,77.1,2025-04-10,Invoice,1,No,InStore
T00011219,2025-02-25 07:00:00,ST012,CT000025,,468.1,2025-02-25,Cash,3,No,InStore
T00011220,2025-11-28 20:00:00,ST004,CT001369,,1077.7,2025-11-28,Card,4,No,InStore
T00011221,2025-03-20 04:00:00,ST014,CT001200,,781.44,2025-03-20,Card,2,No,InStore
T00011222,2025-06-08 14:00:00,ST014,CT000339,,1073.3,2025-06-08,Card,5,No,InStore
T00011223,2025-12-19 22:00:00,ST019,CT000507,,787.47,2025-12-19,Card,2,No,InStore
T00011224,2025-04-15 19:00:00,ST014,,AN000287,803.71,2025-04-15,Card,5,No,InStore
T00011225,2025-07-07 15:00:00,ST014,CT000333,,679.88,2025-07-07,Card,6,Yes,InStore
T00011226,2025-06-02 20:00:00,ST008,,AN000661,741.87,2025-06-02,Card,3,Yes,InStore
T00011227,2025-10-19 20:00:00,ST019,CT000077,,452.42,2025-10-19,Card,2,No,InStore
T00011228,2025-12-27 23:00:00,ST010,CT000174,,800.89,2025-12-27,Invoice,3,No,InStore
T00011229,2025-11-07 12:00:00,ST021,,AN000202,33.21,2025-11-07,Cash,3,No,InStore
T00011230,2025-11-21 07:00:00,ST001,,AN000415,286.54,2025-11-21,Cash,2,Yes,InStore
T00011231,2025-09-14 14:00:00,ST006,CT000535,,920.93,2025-09-14,Card,7,No,Online
T00011232,2025-04-27 14:00:00,ST013,,AN000157,645.95,2025-04-27,Card,3,Yes,InStore
T00011233,2025-05-19 00:00:00,ST017,CT000640,,1082.03,2025-05-19,Card,6,Yes,InStore
T00011234,2025-01-10 18:00:00,ST012,,AN000164,1170.74,2025-01-10,Card,5,No,Online
T00011235,2025-12-01 08:00:00,ST017,,AN000131,546.77,2025-12-01,Card,4,No,InStore
T00011236,2025-02-26 01:00:00,ST005,CT001421,,589.31,2025-02-26,Card,7,No,InStore
T00011237,2025-11-26 19:00:00,ST016,CT000495,,1544.85,2025-11-26,Card,7,No,InStore
T00011238,2025-05-31 00:00:00,ST008,CT000822,,1781.4,2025-05-31,Card,7,No,InStore
T00011239,2025-04-14 17:00:00,ST016,,AN000506,599.78,2025-04-14,Invoice,3,No,InStore
T00011240,2025-10-12 05:00:00,ST004,,AN000022,1915.25,2025-10-12,Card,6,No,InStore
T00011241,2025-02-24 18:00:00,ST006,CT000783,,919.12,2025-02-24,Card,6,No,InStore
T00011242,2025-04-06 21:00:00,ST001,,AN000647,220.93,2025-04-06,Cash,2,No,InStore
T00011243,2025-03-18 21:00:00,ST017,CT000446,,76.86,2025-03-18,Card,1,Yes,InStore
T00011244,2025-06-14 20:00:00,ST015,CT001472,,187.89,2025-06-14,Card,1,No,InStore
T00011245,2025-03-27 11:00:00,ST021,CT000633,,657.19,2025-03-27,Cash,4,No,InStore
T00011246,2025-10-08 04:00:00,ST012,CT000671,,1934.09,2025-10-08,Card,7,No,InStore
T00011247,2026-01-17 03:00:00,ST018,CT000696,,1707.07,2026-01-17,Cash,7,Yes,InStore
T00011248,2025-07-06 00:00:00,ST007,CT000968,,432.74,2025-07-06,Cash,3,No,InStore
T00011249,2025-09-05 12:00:00,ST018,,AN000446,1014.82,2025-09-05,Cash,4,No,InStore
T00011250,2025-10-13 11:00:00,ST021,CT000361,,1740.79,2025-10-13,Cash,8,No,InStore
T00011251,2025-01-06 23:00:00,ST016,CT000314,,264.81,2025-01-06,Card,2,No,Click&Collect
T00011252,2025-10-24 07:00:00,ST013,,AN000572,1154.1,2025-10-24,Card,8,Yes,InStore
T00011253,2025-12-11 19:00:00,ST018,CT000995,,24.13,2025-12-11,Cash,1,No,Online
T00011254,2025-11-18 13:00:00,ST020,,AN000673,547.04,2025-11-18,Cash,5,No,InStore
T00011255,2025-04-10 05:00:00,ST002,CT000005,,1073.22,2025-04-10,Invoice,8,Yes,InStore
T00011256,2025-11-04 11:00:00,ST003,,AN000866,1466.77,2025-11-04,Card,8,Yes,InStore
T00011257,2025-04-23 01:00:00,ST009,,AN000867,1388.95,2025-04-23,Cash,5,No,InStore
T00011258,2025-01-11 23:00:00,ST001,,AN000433,571.64,2025-01-11,Card,1,No,InStore
T00011259,2025-02-04 23:00:00,ST014,CT001412,,1902.89,2025-02-04,Card,4,No,InStore
T00011260,2025-06-22 02:00:00,ST003,CT001465,,790.1,2025-06-22,Cash,3,No,InStore
T00011261,2026-01-22 19:00:00,ST006,CT000037,,2349.74,2026-01-22,Card,8,Yes,InStore
T00011262,2025-03-08 21:00:00,ST021,,AN000706,901.02,2025-03-08,Cash,4,No,InStore
